1,0.0921226,-0.0158893,-0.0080438,0.1723128,-0.1167029,-0.0214481,0.2143603,-0.2102430,-0.0434054,0.2535726,-0.2822451,-0.0642156,0.1595491,-0.2269816,0.0097642,0.2030382,-0.2956440,-0.0053611,0.1786352,-0.2102566,-0.0052168,0.1504329,-0.1408373,-0.0075110,0.1095698,-0.2462130,-0.0121332,0.1555270,-0.3072170,-0.0508913,0.1317285,-0.1990254,-0.0684456,0.1033177,-0.1209492,-0.0715416,0.0535523,-0.2535660,-0.0364420,0.1018146,-0.2975609,-0.0723865,0.0818052,-0.1811635,-0.0785554,0.0546057,-0.1057611,-0.0752198,-0.0059472,-0.2512845,-0.0630637,0.0425824,-0.2793654,-0.0825668,0.0376042,-0.1937104,-0.0822009,0.0184529,-0.1373947,-0.0781277
1,0.0952403,-0.0381571,-0.0234097,0.1602895,-0.1655755,-0.0413401,0.1857139,-0.2793676,-0.0641942,0.2177474,-0.3590699,-0.0860752,0.1326175,-0.2731407,-0.0139565,0.1498353,-0.3602957,-0.0301967,0.1304945,-0.2611373,-0.0285014,0.1164077,-0.1809369,-0.0307490,0.0696090,-0.2781413,-0.0294370,0.0890524,-0.3517336,-0.0713373,0.0783707,-0.2332618,-0.0894637,0.0699521,-0.1483002,-0.0938365,0.0050688,-0.2664864,-0.0473520,0.0261449,-0.3205658,-0.0875621,0.0255873,-0.1970072,-0.0972382,0.0231874,-0.1158620,-0.0962430,-0.0580216,-0.2417335,-0.0682967,-0.0315600,-0.2832123,-0.0920877,-0.0205562,-0.1932917,-0.0955852,-0.0185750,-0.1333568,-0.0940761
1,0.0943075,-0.0541278,-0.0329942,0.1479016,-0.2013055,-0.0555147,0.1578636,-0.3264784,-0.0816057,0.1834374,-0.4176411,-0.1066890,0.1054501,-0.3102894,-0.0268281,0.1129999,-0.4007334,-0.0502961,0.1001933,-0.2976575,-0.0507594,0.0935321,-0.2125910,-0.0526913,0.0411443,-0.3018048,-0.0393178,0.0493436,-0.3793097,-0.0913706,0.0504368,-0.2502464,-0.1108735,0.0521934,-0.1587469,-0.1128343,-0.0219077,-0.2759450,-0.0549201,-0.0133133,-0.3294885,-0.1050103,0.0015003,-0.1999184,-0.1145664,0.0108666,-0.1145756,-0.1099420,-0.0819081,-0.2368372,-0.0742462,-0.0683292,-0.2846432,-0.1047729,-0.0459237,-0.1962801,-0.1089513,-0.0345261,-0.1351146,-0.1054986
1,0.0966891,-0.0667681,-0.0332354,0.1446297,-0.2219129,-0.0544542,0.1477043,-0.3506984,-0.0794086,0.1697225,-0.4474547,-0.1031332,0.0977212,-0.3305254,-0.0217935,0.0956439,-0.4214235,-0.0442297,0.0871846,-0.3119179,-0.0449364,0.0885588,-0.2252147,-0.0474517,0.0307941,-0.3172225,-0.0341906,0.0299752,-0.3915994,-0.0856135,0.0374836,-0.2579877,-0.1074556,0.0471460,-0.1666405,-0.1115141,-0.0340305,-0.2858365,-0.0500502,-0.0339481,-0.3355334,-0.0997749,-0.0107112,-0.2025467,-0.1127475,0.0078587,-0.1174701,-0.1108634,-0.0950980,-0.2416785,-0.0696904,-0.0874865,-0.2836522,-0.0999094,-0.0581674,-0.1942480,-0.1063416,-0.0388253,-0.1341028,-0.1049498
1,0.0956775,-0.0698051,-0.0385929,0.1361307,-0.2387891,-0.0601397,0.1342076,-0.3734618,-0.0840314,0.1622099,-0.4672233,-0.1068386,0.0885397,-0.3502956,-0.0296114,0.0791036,-0.4441363,-0.0507779,0.0721648,-0.3237036,-0.0494449,0.0754205,-0.2329271,-0.0516461,0.0168083,-0.3338839,-0.0401451,0.0117399,-0.4088929,-0.0890492,0.0237755,-0.2651803,-0.1091647,0.0372701,-0.1710123,-0.1136955,-0.0492751,-0.2964136,-0.0546594,-0.0512955,-0.3491258,-0.1037345,-0.0208987,-0.2073726,-0.1185770,0.0029217,-0.1205535,-0.1191957,-0.1090710,-0.2457078,-0.0731667,-0.1017400,-0.2810848,-0.1042559,-0.0672586,-0.1858155,-0.1131353,-0.0436646,-0.1281657,-0.1142352
1,0.1050535,-0.0507174,-0.0381901,0.1638265,-0.2187859,-0.0604351,0.1724318,-0.3625479,-0.0858782,0.2014740,-0.4609049,-0.1091196,0.1282602,-0.3332380,-0.0231636,0.1244611,-0.4424306,-0.0447456,0.1097968,-0.3214040,-0.0414075,0.1049257,-0.2377442,-0.0421384,0.0562523,-0.3283232,-0.0352217,0.0568721,-0.4191163,-0.0858436,0.0567855,-0.2713373,-0.1028821,0.0610276,-0.1872905,-0.1033729,-0.0116107,-0.3040567,-0.0523715,-0.0106437,-0.3749586,-0.1042694,0.0079097,-0.2246654,-0.1154886,0.0235803,-0.1411259,-0.1117021,-0.0755915,-0.2680906,-0.0736533,-0.0649159,-0.3152972,-0.1047981,-0.0401857,-0.2085497,-0.1105795,-0.0232007,-0.1467957,-0.1086034
1,0.1116812,-0.0371451,-0.0254321,0.1887875,-0.1842417,-0.0435446,0.2159990,-0.3201686,-0.0685584,0.2531902,-0.4094950,-0.0911947,0.1651741,-0.2952829,0.0006851,0.1779115,-0.4093491,-0.0173639,0.1508180,-0.2972150,-0.0137446,0.1338875,-0.2113820,-0.0143190,0.0978899,-0.3054809,-0.0178725,0.1138183,-0.4059734,-0.0677370,0.0947670,-0.2652146,-0.0874091,0.0839190,-0.1743470,-0.0881961,0.0291710,-0.2996309,-0.0412836,0.0453181,-0.3878510,-0.0917476,0.0414130,-0.2418325,-0.1025059,0.0398780,-0.1501023,-0.0977392,-0.0405881,-0.2822057,-0.0680818,-0.0162951,-0.3474359,-0.0965435,-0.0085747,-0.2406593,-0.0996470,-0.0063557,-0.1691751,-0.0958535
1,0.1040585,-0.0448039,-0.0267269,0.1775583,-0.1906890,-0.0460009,0.2079225,-0.3143969,-0.0702416,0.2391519,-0.4020760,-0.0939394,0.1438969,-0.2851516,-0.0156745,0.1665148,-0.3687924,-0.0376759,0.1441025,-0.2635775,-0.0405937,0.1287847,-0.1770892,-0.0450628,0.0798493,-0.2920563,-0.0310863,0.0990479,-0.3646106,-0.0809631,0.0870026,-0.2353215,-0.1070454,0.0790444,-0.1363482,-0.1154344,0.0129463,-0.2836682,-0.0491658,0.0344440,-0.3432855,-0.0971516,0.0347101,-0.2055666,-0.1118923,0.0341588,-0.1071230,-0.1129646,-0.0531411,-0.2634265,-0.0702873,-0.0272628,-0.3095891,-0.0985008,-0.0166729,-0.2097033,-0.1037408,-0.0138138,-0.1362820,-0.1032247
1,0.0987264,-0.0451763,-0.0230551,0.1699053,-0.1931314,-0.0447582,0.1957016,-0.3159975,-0.0718180,0.2173956,-0.4104285,-0.0988999,0.1344801,-0.2945642,-0.0287503,0.1669739,-0.3760365,-0.0557530,0.1474175,-0.2717426,-0.0589895,0.1303302,-0.1824138,-0.0628717,0.0725755,-0.3004059,-0.0472205,0.1012343,-0.3691236,-0.1025575,0.0876023,-0.2353553,-0.1245932,0.0746621,-0.1313044,-0.1291930,0.0054053,-0.2919382,-0.0670343,0.0389033,-0.3359369,-0.1167930,0.0344159,-0.1939411,-0.1257522,0.0254016,-0.0954081,-0.1225402,-0.0620596,-0.2708715,-0.0899781,-0.0286149,-0.2988594,-0.1174505,-0.0217600,-0.1962838,-0.1194008,-0.0261328,-0.1275840,-0.1161210
1,0.1075796,-0.0397894,-0.0219243,0.1833811,-0.1728633,-0.0360727,0.2082054,-0.2991501,-0.0565331,0.2281397,-0.3924155,-0.0748688,0.1532091,-0.2817236,0.0117256,0.1673742,-0.3834479,-0.0002527,0.1403917,-0.2875190,0.0030216,0.1213392,-0.2084464,0.0022920,0.0901060,-0.2943941,-0.0040781,0.1069268,-0.3881602,-0.0432210,0.0860728,-0.2688100,-0.0634728,0.0717341,-0.1806443,-0.0669512,0.0255152,-0.2908587,-0.0242312,0.0406202,-0.3801691,-0.0633904,0.0333157,-0.2538982,-0.0754283,0.0273339,-0.1649040,-0.0740938,-0.0415079,-0.2749098,-0.0476382,-0.0213106,-0.3410658,-0.0682525,-0.0155948,-0.2484327,-0.0714530,-0.0155582,-0.1804799,-0.0692557
1,0.1075449,-0.0374016,-0.0258574,0.1827033,-0.1675229,-0.0423959,0.2057537,-0.2928812,-0.0645037,0.2207364,-0.3875740,-0.0846477,0.1450537,-0.2766905,0.0066282,0.1594060,-0.3740078,-0.0067633,0.1351626,-0.2769426,-0.0043428,0.1189147,-0.1991840,-0.0054873,0.0817870,-0.2870841,-0.0070074,0.0998860,-0.3747196,-0.0487515,0.0815869,-0.2500626,-0.0696364,0.0677951,-0.1595321,-0.0727828,0.0169195,-0.2815598,-0.0248960,0.0358922,-0.3575726,-0.0669560,0.0292124,-0.2249946,-0.0793073,0.0227308,-0.1369171,-0.0771073,-0.0501049,-0.2629353,-0.0462004,-0.0231483,-0.3269904,-0.0687492,-0.0174428,-0.2310890,-0.0720139,-0.0196266,-0.1626998,-0.0691482
1,0.1032222,-0.0460693,-0.0223352,0.1738054,-0.1805671,-0.0392822,0.1955644,-0.3035561,-0.0628971,0.2165504,-0.3949709,-0.0849766,0.1349731,-0.2840935,0.0048381,0.1508553,-0.3777333,-0.0110329,0.1278097,-0.2727838,-0.0103053,0.1121210,-0.1869377,-0.0124895,0.0726607,-0.2885691,-0.0115283,0.0903758,-0.3675169,-0.0572725,0.0753448,-0.2366985,-0.0809875,0.0640502,-0.1429353,-0.0858367,0.0078202,-0.2790374,-0.0314027,0.0278408,-0.3462786,-0.0754763,0.0242361,-0.2127611,-0.0887365,0.0183350,-0.1233982,-0.0874085,-0.0582976,-0.2585681,-0.0542839,-0.0305142,-0.3186467,-0.0776155,-0.0205870,-0.2231195,-0.0811167,-0.0212974,-0.1553487,-0.0787425
1,0.1101784,-0.0453427,-0.0223106,0.1824085,-0.1800417,-0.0385853,0.2058734,-0.3058889,-0.0619184,0.2233960,-0.4015130,-0.0835713,0.1457684,-0.2853839,0.0088438,0.1586678,-0.3831092,-0.0082975,0.1336897,-0.2786846,-0.0088296,0.1180918,-0.1961546,-0.0118477,0.0835122,-0.2928796,-0.0084933,0.0989427,-0.3786018,-0.0567589,0.0812380,-0.2449809,-0.0822953,0.0690852,-0.1513832,-0.0877737,0.0188103,-0.2853157,-0.0299965,0.0353366,-0.3632645,-0.0777409,0.0302163,-0.2239998,-0.0931677,0.0248173,-0.1309542,-0.0924018,-0.0478175,-0.2667534,-0.0545605,-0.0245675,-0.3301471,-0.0802163,-0.0167493,-0.2310076,-0.0853308,-0.0169700,-0.1609138,-0.0838370
1,0.1179928,-0.0236508,-0.0219795,0.2118837,-0.1620327,-0.0435942,0.2507778,-0.2904158,-0.0728535,0.2978306,-0.3814305,-0.1005177,0.1886190,-0.2982208,-0.0105707,0.2238178,-0.3755760,-0.0365511,0.1831799,-0.2588751,-0.0390027,0.1533776,-0.1628689,-0.0426377,0.1199045,-0.3213471,-0.0317298,0.1516654,-0.3747942,-0.0913847,0.1126343,-0.2286432,-0.1169487,0.0866221,-0.1299366,-0.1212465,0.0454337,-0.3271565,-0.0556275,0.0772836,-0.3585121,-0.1092808,0.0516073,-0.2089689,-0.1210527,0.0335277,-0.1167269,-0.1173897,-0.0316870,-0.3208384,-0.0825555,0.0066825,-0.3460596,-0.1100768,0.0019512,-0.2376664,-0.1128529,-0.0072657,-0.1709538,-0.1093600
1,0.1141604,-0.0450858,-0.0324076,0.1942207,-0.1981455,-0.0549659,0.2205979,-0.3379400,-0.0832848,0.2498893,-0.4401440,-0.1091981,0.1569136,-0.3262411,-0.0115923,0.1722502,-0.4326931,-0.0327426,0.1411583,-0.3094785,-0.0310378,0.1233173,-0.2136783,-0.0328811,0.0834909,-0.3354896,-0.0273344,0.0997483,-0.4160130,-0.0822095,0.0788570,-0.2619774,-0.1060139,0.0678398,-0.1630723,-0.1093121,0.0088472,-0.3261516,-0.0469717,0.0236708,-0.3876043,-0.0993670,0.0174233,-0.2304118,-0.1120325,0.0148580,-0.1355430,-0.1082635,-0.0653803,-0.3030230,-0.0704595,-0.0431417,-0.3631783,-0.0983464,-0.0346021,-0.2539103,-0.1017990,-0.0324461,-0.1851468,-0.0980527
1,0.1085374,-0.0661365,-0.0294332,0.1695984,-0.2409184,-0.0539633,0.1776246,-0.3874109,-0.0850970,0.2007324,-0.4980644,-0.1139201,0.1062708,-0.3810399,-0.0145101,0.1190735,-0.4651141,-0.0407288,0.1082521,-0.3305112,-0.0413052,0.1033407,-0.2325045,-0.0440347,0.0310455,-0.3739014,-0.0343104,0.0504997,-0.4360468,-0.0939287,0.0525785,-0.2717857,-0.1150788,0.0528672,-0.1773522,-0.1159606,-0.0431753,-0.3433508,-0.0581270,-0.0200441,-0.3839651,-0.1143246,-0.0028198,-0.2251718,-0.1223784,0.0040605,-0.1377695,-0.1152377,-0.1151835,-0.2965701,-0.0856943,-0.0841914,-0.3375649,-0.1161189,-0.0597574,-0.2273574,-0.1173892,-0.0528191,-0.1638640,-0.1115997
1,0.1126560,-0.0609433,-0.0370800,0.1841836,-0.2346166,-0.0645594,0.2010226,-0.3822493,-0.0970526,0.2184597,-0.4963022,-0.1279959,0.1316530,-0.3688799,-0.0272021,0.1431105,-0.4617536,-0.0579298,0.1272900,-0.3283002,-0.0622788,0.1203181,-0.2206616,-0.0668423,0.0555884,-0.3664704,-0.0432296,0.0675895,-0.4289817,-0.1079910,0.0650953,-0.2640417,-0.1358544,0.0667560,-0.1523143,-0.1413636,-0.0216006,-0.3428057,-0.0630064,-0.0033463,-0.3835378,-0.1239890,0.0088384,-0.2201650,-0.1379275,0.0173032,-0.1153361,-0.1346330,-0.0962917,-0.3034102,-0.0870360,-0.0714406,-0.3465917,-0.1208934,-0.0501830,-0.2328342,-0.1252516,-0.0398525,-0.1551937,-0.1218914
1,0.1082910,-0.0683666,-0.0238649,0.1790289,-0.2382082,-0.0497142,0.1970029,-0.3764296,-0.0831634,0.2083357,-0.4913024,-0.1154769,0.1120903,-0.3767846,-0.0216153,0.1441994,-0.4506361,-0.0547612,0.1322141,-0.3180614,-0.0628941,0.1235945,-0.2110991,-0.0700220,0.0396549,-0.3775272,-0.0443523,0.0718056,-0.4189431,-0.1098604,0.0671010,-0.2557783,-0.1385776,0.0631146,-0.1427602,-0.1462003,-0.0353122,-0.3558985,-0.0692510,0.0061085,-0.3722635,-0.1264849,0.0146188,-0.2118089,-0.1388256,0.0165317,-0.1072266,-0.1367981,-0.1075989,-0.3172503,-0.0978337,-0.0638336,-0.3353469,-0.1272730,-0.0446684,-0.2232208,-0.1299955,-0.0395868,-0.1485291,-0.1270900
1,0.1143902,-0.0623147,-0.0235213,0.1891242,-0.2268223,-0.0462261,0.2087687,-0.3653390,-0.0767262,0.2274705,-0.4781640,-0.1056503,0.1289987,-0.3544270,-0.0084318,0.1519657,-0.4362557,-0.0367287,0.1300092,-0.3076292,-0.0424301,0.1165061,-0.2054649,-0.0478397,0.0562004,-0.3588876,-0.0291471,0.0798418,-0.4171838,-0.0905097,0.0653467,-0.2582485,-0.1200434,0.0577309,-0.1506984,-0.1272541,-0.0194480,-0.3433632,-0.0527805,0.0118431,-0.3829629,-0.1064293,0.0126099,-0.2258306,-0.1199651,0.0119558,-0.1246206,-0.1181765,-0.0948875,-0.3132122,-0.0799705,-0.0584186,-0.3527764,-0.1064879,-0.0430467,-0.2435123,-0.1094452,-0.0383052,-0.1699438,-0.1066526
1,0.1082323,-0.0642225,-0.0321227,0.1825562,-0.2397110,-0.0621221,0.2050710,-0.3838311,-0.0978278,0.2294769,-0.4943442,-0.1322407,0.1352118,-0.3780038,-0.0424096,0.1697073,-0.4588732,-0.0812234,0.1535902,-0.3265532,-0.0888613,0.1429073,-0.2215030,-0.0950883,0.0606108,-0.3831047,-0.0630663,0.0943699,-0.4329212,-0.1374564,0.0818627,-0.2688054,-0.1633848,0.0745470,-0.1565210,-0.1670882,-0.0166994,-0.3638632,-0.0860172,0.0241538,-0.3787905,-0.1521307,0.0249784,-0.2158889,-0.1616676,0.0239009,-0.1147083,-0.1552901,-0.0914181,-0.3265440,-0.1130036,-0.0467057,-0.3353372,-0.1485245,-0.0327170,-0.2188431,-0.1510655,-0.0301171,-0.1478968,-0.1463419
1,0.1266842,-0.0273845,-0.0177228,0.2283028,-0.1605685,-0.0393566,0.2683995,-0.2889606,-0.0715067,0.3095626,-0.3863005,-0.1016647,0.2100637,-0.2944391,0.0053939,0.2463281,-0.3944010,-0.0215726,0.2078949,-0.2878982,-0.0276776,0.1781475,-0.1973726,-0.0332774,0.1408872,-0.3187725,-0.0190187,0.1691518,-0.3858313,-0.0809264,0.1270494,-0.2419370,-0.1109548,0.0986857,-0.1442449,-0.1165203,0.0649271,-0.3296134,-0.0469022,0.0940300,-0.3744826,-0.1017287,0.0660292,-0.2279909,-0.1154015,0.0452422,-0.1320906,-0.1118835,-0.0150727,-0.3311491,-0.0782550,0.0195140,-0.3710882,-0.1038189,0.0137940,-0.2650219,-0.1060498,0.0035257,-0.1927087,-0.1020820
1,0.1083653,-0.0696775,-0.0214945,0.1792455,-0.2353461,-0.0441011,0.1951229,-0.3762174,-0.0756411,0.2063750,-0.4891670,-0.1052344,0.1165996,-0.3659366,0.0031320,0.1385331,-0.4663819,-0.0202613,0.1275557,-0.3509810,-0.0234618,0.1166942,-0.2579355,-0.0277315,0.0468229,-0.3588616,-0.0189888,0.0696979,-0.4360949,-0.0742728,0.0661371,-0.2839265,-0.0998159,0.0593209,-0.1830947,-0.1037421,-0.0262129,-0.3346773,-0.0446210,0.0029786,-0.3905064,-0.0947569,0.0112309,-0.2412137,-0.1048941,0.0085868,-0.1466359,-0.1000574,-0.1009136,-0.2976567,-0.0739995,-0.0658279,-0.3561041,-0.0987927,-0.0466866,-0.2522374,-0.0988887,-0.0450170,-0.1801804,-0.0932507
1,0.1011948,-0.0868332,-0.0255535,0.1489507,-0.2678757,-0.0498823,0.1467356,-0.4175438,-0.0819672,0.1553483,-0.5305969,-0.1113614,0.0839620,-0.3832240,-0.0099630,0.0854426,-0.4955314,-0.0338553,0.0869498,-0.3672922,-0.0318082,0.0884290,-0.2639837,-0.0330478,0.0098272,-0.3615423,-0.0321140,0.0166949,-0.4425257,-0.0907477,0.0335121,-0.2844701,-0.1111691,0.0414306,-0.1875014,-0.1106993,-0.0635844,-0.3219884,-0.0578622,-0.0500402,-0.3813309,-0.1132351,-0.0209642,-0.2294003,-0.1199127,-0.0080429,-0.1409628,-0.1113651,-0.1347758,-0.2694035,-0.0871226,-0.1108264,-0.3346610,-0.1162605,-0.0771057,-0.2283741,-0.1151326,-0.0645929,-0.1601014,-0.1074069
1,0.1066867,-0.0748614,-0.0426485,0.1527440,-0.2610301,-0.0678762,0.1456801,-0.4147480,-0.0970167,0.1619902,-0.5274403,-0.1232918,0.0987383,-0.3761758,-0.0231251,0.0769948,-0.4927544,-0.0487897,0.0678522,-0.3597145,-0.0473181,0.0760660,-0.2608219,-0.0483858,0.0235488,-0.3592119,-0.0348127,0.0047002,-0.4318459,-0.0961843,0.0154665,-0.2684300,-0.1202647,0.0331202,-0.1755236,-0.1218392,-0.0482574,-0.3237914,-0.0514975,-0.0661838,-0.3731004,-0.1122994,-0.0372326,-0.2165499,-0.1269203,-0.0100844,-0.1298940,-0.1220274,-0.1149776,-0.2777413,-0.0725949,-0.1237695,-0.3298784,-0.1063056,-0.0917205,-0.2233574,-0.1125186,-0.0666077,-0.1583031,-0.1092675
