14,0.0000000,0.0000000,0.0000000,0.0834521,0.0127087,0.0056650,0.1440744,0.0875993,-0.0440184,0.1463601,0.1907173,-0.0908384,0.1406040,0.2681397,-0.1358312,0.1678914,0.0517423,-0.1611498,0.1757953,0.2190246,-0.2165424,0.1677803,0.3183584,-0.2342278,0.1566390,0.3976901,-0.2434808,0.1088303,0.0512779,-0.1851520,0.1169317,0.2455506,-0.2363550,0.1156905,0.3449840,-0.2269445,0.1135167,0.4194146,-0.2234632,0.0478264,0.0599467,-0.1969775,0.0653051,0.2319935,-0.2152344,0.0514820,0.2174328,-0.1603235,0.0423369,0.1784968,-0.1282341,-0.0006865,0.0822969,-0.2092584,0.0242021,0.2178910,-0.2088033,0.0216531,0.1982630,-0.1670165,0.0196276,0.1538256,-0.1404982
15,0.0000000,0.0000000,0.0000000,0.0956736,-0.0345482,0.0565307,0.1672275,-0.0976261,0.0710724,0.2261775,-0.1366572,0.0628547,0.2693940,-0.1693422,0.0548206,0.1176170,-0.2508954,0.1010159,0.1895427,-0.3328627,0.0956850,0.2421855,-0.2898403,0.0902113,0.2641520,-0.2337940,0.0861312,0.0995796,-0.2607007,0.0494600,0.1915834,-0.3567738,0.0280594,0.2489960,-0.2897730,0.0055800,0.2642528,-0.2223893,-0.0018189,0.0839052,-0.2635746,-0.0054614,0.1695096,-0.3533652,-0.0285392,0.2285576,-0.2901621,-0.0482375,0.2445895,-0.2208329,-0.0548519,0.0718577,-0.2554687,-0.0576053,0.1462665,-0.3173107,-0.0726889,0.1963503,-0.2813981,-0.0815290,0.2166864,-0.2340288,-0.0851512
16,0.0000000,0.0000000,0.0000000,0.0979288,-0.0201889,0.0121509,0.1719564,-0.0391144,-0.0240092,0.2169772,-0.0311577,-0.0651145,0.2517451,-0.0236998,-0.1029005,0.1817164,-0.1510551,-0.0803268,0.2478417,-0.1014046,-0.1264890,0.2890963,-0.0703583,-0.1504387,0.3289434,-0.0368986,-0.1665456,0.1368071,-0.1439618,-0.1138217,0.2154477,0.0171371,-0.1582374,0.2379768,0.0840386,-0.1577720,0.2634019,0.1186786,-0.1597677,0.0896804,-0.1052634,-0.1419982,0.1541999,0.0401047,-0.1650674,0.1238038,0.0421810,-0.1299165,0.1012529,0.0151486,-0.1102866,0.0502458,-0.0535422,-0.1718589,0.1062070,0.0573169,-0.1762457,0.0908912,0.0527884,-0.1483550,0.0725973,0.0154058,-0.1315050
17,0.0000000,0.0000000,0.0000000,0.0786772,0.0272438,0.0116914,0.1484351,0.1005259,-0.0292284,0.1907305,0.1654493,-0.0687020,0.2317239,0.1941598,-0.1062899,0.1777846,0.0337633,-0.1290352,0.1814497,0.2166642,-0.1813549,0.1804128,0.3157117,-0.1895231,0.1775812,0.3844510,-0.1895759,0.1153935,0.0383033,-0.1580265,0.1305691,0.2260165,-0.2039279,0.1138063,0.1891562,-0.1676976,0.1098638,0.1294261,-0.1397772,0.0498660,0.0534897,-0.1806616,0.0732556,0.2331744,-0.2076249,0.0548378,0.1925145,-0.1441780,0.0504888,0.1311157,-0.1003600,-0.0052404,0.0790785,-0.2031091,0.0208192,0.2184667,-0.2144478,0.0124159,0.1809840,-0.1717423,0.0086971,0.1260756,-0.1398164
18,0.0000000,0.0000000,0.0000000,0.0643980,-0.0420235,-0.0191209,0.0993789,-0.1253562,-0.0343230,0.0734768,-0.2055137,-0.0563469,0.0332032,-0.2537193,-0.0746745,0.0866712,-0.2379449,0.0247856,0.0877053,-0.3356428,0.0053316,0.0825535,-0.4004388,-0.0098337,0.0742291,-0.4566804,-0.0232683,0.0448866,-0.2466330,0.0072263,0.0714634,-0.3590752,-0.0221524,0.0892776,-0.4245560,-0.0451573,0.1020844,-0.4828712,-0.0583854,0.0023257,-0.2319251,-0.0179770,0.0119542,-0.3019015,-0.0575105,0.0221912,-0.2235664,-0.0621400,0.0274357,-0.1686000,-0.0532194,-0.0395524,-0.1975702,-0.0483372,-0.0236562,-0.2531973,-0.0774075,-0.0075633,-0.1989037,-0.0773874,0.0008255,-0.1513416,-0.0693037
19,0.0000000,0.0000000,0.0000000,0.0914328,-0.0539938,-0.0373461,0.1547467,-0.1748330,-0.0576184,0.1143033,-0.2761307,-0.0791436,0.0334970,-0.2822378,-0.0917493,0.1047547,-0.3049070,-0.0094949,0.1301509,-0.3810184,-0.0300485,0.1184048,-0.2731572,-0.0217181,0.0985175,-0.2349045,-0.0169047,0.0358815,-0.3050789,-0.0208314,0.0656280,-0.3793576,-0.0561533,0.0670392,-0.2491481,-0.0506514,0.0532483,-0.2377049,-0.0341827,-0.0205490,-0.2869948,-0.0408326,-0.0014277,-0.3462079,-0.0825749,0.0155507,-0.2158177,-0.0763945,0.0076841,-0.1790993,-0.0565476,-0.0788568,-0.2554169,-0.0660615,-0.0556696,-0.2999178,-0.0813223,-0.0339548,-0.2175737,-0.0744127,-0.0340908,-0.1845167,-0.0620115
20,0.0000000,0.0000000,0.0000000,0.0591016,-0.0493591,-0.0123872,0.0876955,-0.1351716,-0.0189988,0.0769176,-0.2105850,-0.0302937,0.0526198,-0.2606984,-0.0385151,0.0593945,-0.2395813,0.0266664,0.0803243,-0.3071291,0.0248397,0.0842145,-0.2831812,0.0300034,0.0784624,-0.2464825,0.0315305,0.0288443,-0.2630336,0.0149198,0.0457687,-0.3755411,0.0166813,0.0559213,-0.4450881,0.0057698,0.0625998,-0.5043074,-0.0072062,-0.0051430,-0.2611800,-0.0033315,-0.0009523,-0.3764493,-0.0030318,0.0059160,-0.4532560,-0.0162737,0.0121184,-0.5146008,-0.0305058,-0.0437794,-0.2393018,-0.0253489,-0.0545832,-0.3240953,-0.0256431,-0.0616369,-0.3777370,-0.0312192,-0.0654097,-0.4237807,-0.0388581
21,0.0000000,0.0000000,0.0000000,0.0691129,-0.0529161,-0.0234957,0.1092720,-0.1462297,-0.0407923,0.0802992,-0.2406355,-0.0648921,0.0350235,-0.2884618,-0.0837993,0.0886608,-0.2797083,0.0251082,0.0979527,-0.4010699,0.0087667,0.0959390,-0.4687461,0.0015892,0.0902917,-0.5279506,-0.0067145,0.0428790,-0.2855067,0.0058405,0.0609040,-0.4192570,-0.0195983,0.0661129,-0.4936264,-0.0354464,0.0670936,-0.5680780,-0.0434746,-0.0016281,-0.2631915,-0.0223851,0.0051555,-0.3536917,-0.0665946,0.0134542,-0.2598325,-0.0701790,0.0174648,-0.2014696,-0.0572776,-0.0445143,-0.2168635,-0.0559305,-0.0303865,-0.2916384,-0.0887783,-0.0148500,-0.2287611,-0.0880118,-0.0079316,-0.1738788,-0.0773324
22,0.0000000,0.0000000,0.0000000,0.0712100,-0.0634336,-0.0262822,0.1077418,-0.1739303,-0.0521840,0.0727081,-0.2676156,-0.0860211,0.0198870,-0.3167352,-0.1145604,0.0929499,-0.3285014,0.0110792,0.1205589,-0.4620764,-0.0148546,0.1330194,-0.5387761,-0.0331237,0.1395022,-0.6056103,-0.0495605,0.0349864,-0.3307018,-0.0101916,0.0322792,-0.4886945,-0.0452554,0.0335399,-0.5777588,-0.0713013,0.0295724,-0.6552211,-0.0877422,-0.0161714,-0.2955218,-0.0396860,-0.0082967,-0.3733939,-0.0824886,0.0159982,-0.2778718,-0.0851715,0.0235087,-0.2149407,-0.0742745,-0.0629440,-0.2332223,-0.0762295,-0.0430339,-0.3013153,-0.1061359,-0.0167417,-0.2380305,-0.1035297,-0.0064501,-0.1829162,-0.0930008
23,0.0000000,0.0000000,0.0000000,0.0605940,-0.0326995,-0.0313757,0.0957399,-0.1011723,-0.0556503,0.0574165,-0.1656199,-0.0824317,0.0084101,-0.1995760,-0.1100839,0.0830549,-0.2617708,-0.0081622,0.1087039,-0.3670654,-0.0277932,0.1220578,-0.4279425,-0.0435741,0.1316347,-0.4861856,-0.0590117,0.0365626,-0.2777265,-0.0228301,0.0478681,-0.3969533,-0.0345299,0.0505514,-0.4639215,-0.0526141,0.0539489,-0.5256986,-0.0711576,-0.0071143,-0.2632829,-0.0447975,-0.0109115,-0.3701199,-0.0773040,-0.0115304,-0.4385521,-0.1117973,-0.0075946,-0.5054822,-0.1352352,-0.0487281,-0.2163052,-0.0701304,-0.0366058,-0.2721403,-0.0956991,-0.0219024,-0.2304096,-0.1073458,-0.0088565,-0.1785595,-0.1168101
